,0
2998,54
2999,52
3000,70
3001,68
3002,55
3003,33
3004,68
3005,68
3006,55
3007,33
3008,33
3009,61
3010,61
3011,52
3012,61
3013,55
3014,55
3015,43
3016,61
3017,68
3018,46
3019,46
3020,28
3021,28
3022,45
3023,52
3024,52
3025,45
3026,33
3027,45
3028,33
3029,33
3030,33
3031,33
3032,30
3033,33
3034,49
3035,33
3036,30
3037,33
3038,33
3039,49
3040,49
3041,49
3042,31
3043,31
3044,31
3045,31
3046,49
3047,31
3048,31
3049,31
3050,31
3051,47
3052,31
3053,31
3054,31
3055,47
3056,47
3057,40
3058,40
3059,40
3060,47
3061,40
3062,40
3063,40
3064,33
3065,33
3066,41
3067,41
3068,41
3069,41
3070,33
3071,41
3072,33
3073,33
3074,33
3075,33
3076,33
3077,33
3078,33
3079,33
3080,33
3081,33
3082,33
3083,33
3084,33
3085,64
3086,33
3087,33
3088,33
3089,33
3090,33
3091,64
3092,72
3093,72
3094,47
3095,47
3096,47
3097,40
3098,40
3099,40
3100,40
3101,40
3102,40
3103,40
3104,40
3105,40
3106,40
3107,40
3108,40
3109,40
3110,40
3111,40
3112,40
3113,40
3114,40
3115,33
3116,40
3117,40
3118,52
3119,33
3120,33
3121,69
3122,69
3123,69
3124,52
3125,69
3126,69
3127,40
3128,69
3129,69
3130,40
3131,40
3132,40
3133,40
3134,40
3135,41
3136,41
3137,41
3138,41
3139,53
3140,53
3141,53
3142,53
3143,53
3144,52
3145,53
3146,52
3147,51
3148,53
3149,51
3150,51
3151,53
3152,51
3153,33
3154,51
3155,51
3156,51
3157,51
3158,51
3159,33
3160,33
3161,55
3162,33
3163,55
3164,33
3165,55
3166,55
3167,55
3168,33
3169,56
3170,55
3171,48
3172,56
3173,55
3174,55
3175,55
3176,56
3177,55
3178,48
3179,55
3180,55
3181,48
3182,55
3183,31
3184,33
3185,48
3186,48
3187,31
3188,48
3189,33
3190,48
3191,33
3192,33
3193,33
3194,35
3195,33
3196,33
3197,33
3198,33
3199,31
3200,31
3201,31
3202,31
3203,31
3204,31
3205,31
3206,31
3207,31
3208,31
3209,30
3210,31
3211,31
3212,33
3213,33
3214,33
3215,33
3216,30
3217,33
3218,33
3219,31
3220,49
3221,31
3222,49
3223,31
3224,49
3225,49
3226,49
3227,49
3228,55
3229,49
3230,31
3231,49
3232,49
3233,49
3234,49
3235,49
3236,49
3237,49
3238,49
3239,49
3240,50
3241,50
3242,49
3243,50
3244,50
3245,50
3246,50
3247,50
3248,50
3249,50
3250,56
3251,56
3252,30
3253,56
3254,30
3255,33
3256,56
3257,30
3258,30
3259,30
3260,56
3261,30
3262,63
3263,56
3264,56
3265,29
3266,63
3267,29
3268,27
3269,29
3270,27
3271,27
3272,56
3273,29
3274,27
3275,27
3276,27
3277,27
3278,30
3279,49
3280,27
3281,27
3282,49
3283,49
3284,49
3285,49
3286,35
3287,49
3288,35
3289,49
3290,35
3291,49
3292,48
3293,26
3294,49
3295,48
3296,26
3297,26
3298,26
3299,26
3300,26
3301,26
3302,26
3303,26
3304,26
3305,47
3306,26
3307,26
3308,47
3309,47
3310,47
3311,47
3312,47
3313,26
3314,26
3315,26
3316,26
3317,26
3318,26
3319,26
3320,26
3321,26
3322,26
3323,26
3324,26
3325,26
3326,26
3327,26
3328,26
3329,26
3330,26
3331,26
3332,26
3333,26
3334,26
3335,26
3336,26
3337,26
3338,26
3339,26
3340,26
3341,26
3342,26
3343,26
3344,26
3345,26
3346,26
3347,26
3348,26
3349,26
3350,26
3351,26
3352,26
3353,26
3354,26
3355,26
3356,26
3357,26
3358,26
3359,26
3360,26
3361,26
3362,26
3363,26
3364,26
3365,26
3366,26
3367,26
3368,26
3369,26
3370,26
3371,26
3372,26
3373,26
3374,26
3375,26
3376,26
3377,26
3378,26
3379,26
3380,26
3381,26
3382,26
3383,26
3384,26
3385,26
3386,26
3387,26
3388,26
3389,26
3390,26
3391,26
3392,26
3393,26
3394,26
3395,26
3396,26
3397,26
3398,26
3399,26
3400,26
3401,26
3402,26
3403,26
3404,26
3405,26
3406,26
3407,26
3408,26
3409,26
3410,26
3411,26
3412,26
3413,26
3414,26
3415,26
3416,26
3417,26
3418,26
3419,26
3420,26
3421,26
3422,26
3423,26
3424,26
3425,26
3426,26
3427,26
3428,26
3429,26
3430,26
3431,26
3432,26
3433,26
3434,26
3435,26
3436,26
3437,26
3438,26
3439,26
3440,26
3441,26
3442,26
3443,26
3444,26
3445,26
3446,26
3447,26
3448,26
3449,26
3450,26
3451,26
3452,26
3453,26
3454,26
3455,26
3456,26
3457,26
3458,26
3459,26
3460,26
3461,26
3462,26
3463,26
3464,26
3465,26
3466,26
3467,26
3468,26
3469,26
3470,26
3471,26
3472,26
3473,26
3474,56
3475,26
3476,56
3477,56
3478,56
3479,56
3480,56
3481,56
3482,56
3483,56
3484,56
3485,56
3486,56
3487,56
3488,33
3489,33
3490,33
3491,31
3492,33
3493,56
3494,31
3495,31
3496,33
3497,33
3498,48
3499,26
3500,48
3501,26
3502,26
3503,26
3504,26
3505,26
3506,48
3507,26
3508,26
3509,58
3510,58
3511,26
3512,58
3513,26
3514,26
3515,26
3516,26
3517,26
3518,26
3519,26
3520,26
3521,26
3522,26
3523,26
3524,26
3525,26
3526,26
3527,26
3528,26
3529,26
3530,26
3531,26
3532,26
3533,58
3534,26
3535,58
3536,58
3537,41
3538,41
3539,41
3540,41
3541,41
3542,41
3543,41
3544,41
3545,41
3546,41
3547,41
3548,41
3549,41
3550,58
3551,41
3552,58
3553,58
3554,58
3555,26
3556,26
3557,26
3558,26
3559,26
3560,26
3561,26
3562,47
3563,47
3564,26
3565,47
3566,47
3567,47
3568,47
3569,47
3570,47
3571,47
3572,74
3573,74
3574,74
3575,74
3576,74
3577,74
3578,74
3579,74
3580,74
3581,74
3582,74
3583,74
3584,74
3585,74
3586,74
3587,74
3588,74
3589,74
3590,74
3591,74
3592,74
3593,74
3594,74
3595,74
3596,74
3597,74
3598,74
3599,74
3600,70
3601,74
3602,70
3603,74
3604,74
3605,70
3606,74
3607,70
3608,26
3609,26
3610,59
3611,59
3612,59
3613,59
3614,26
3615,26
3616,26
3617,26
3618,26
3619,26
3620,33
3621,26
3622,26
3623,26
3624,26
3625,26
3626,26
3627,26
3628,26
3629,26
3630,67
3631,26
3632,26
3633,26
3634,67
3635,26
3636,26
3637,67
3638,67
3639,26
3640,67
3641,26
3642,67
3643,67
3644,67
3645,67
3646,67
3647,67
3648,67
3649,67
3650,67
3651,67
3652,67
3653,67
3654,67
3655,67
3656,67
3657,67
3658,67
3659,67
3660,67
3661,67
3662,67
3663,67
3664,67
3665,67
3666,67
3667,67
3668,67
3669,67
3670,67
3671,67
3672,67
3673,67
3674,67
3675,67
3676,67
3677,67
3678,67
3679,67
3680,67
3681,67
3682,67
3683,30
3684,30
3685,67
3686,67
3687,30
3688,67
3689,67
3690,30
3691,67
3692,67
3693,30
3694,30
3695,30
3696,30
3697,30
3698,30
3699,30
3700,30
3701,30
3702,30
3703,30
3704,30
3705,65
3706,30
3707,65
3708,30
3709,30
3710,30
3711,30
3712,50
3713,50
3714,65
3715,50
3716,50
3717,50
3718,50
3719,50
3720,50
3721,50
3722,50
3723,50
3724,50
3725,43
3726,43
3727,50
3728,43
3729,50
3730,43
3731,39
3732,39
3733,43
3734,43
3735,43
3736,43
3737,43
3738,39
3739,39
3740,39
3741,39
3742,39
3743,39
3744,39
3745,56
3746,56
3747,39
3748,56
3749,56
3750,56
3751,56
3752,51
3753,56
3754,51
3755,51
3756,56
3757,51
3758,56
3759,56
3760,51
3761,56
3762,56
3763,56
3764,56
3765,51
3766,56
3767,56
3768,33
3769,33
3770,33
3771,56
3772,33
3773,33
3774,33
3775,33
3776,33
3777,33
3778,33
3779,33
3780,33
3781,33
3782,61
3783,61
3784,61
3785,61
3786,61
3787,61
3788,61
3789,61
3790,61
3791,61
3792,61
3793,61
3794,61
3795,61
3796,61
3797,61
3798,45
3799,61
3800,45
3801,61
3802,45
3803,45
3804,45
3805,45
3806,45
3807,45
3808,55
3809,45
3810,55
3811,55
3812,58
3813,58
3814,61
3815,55
3816,61
3817,61
3818,61
3819,58
3820,55
3821,55
3822,61
3823,58
3824,55
3825,58
3826,58
3827,32
3828,45
3829,45
3830,45
3831,45
3832,45
3833,45
3834,32
3835,32
3836,32
3837,45
3838,45
3839,45
3840,32
3841,32
3842,32
3843,32
3844,32
3845,32
3846,32
3847,32
3848,32
3849,45
3850,45
3851,45
3852,45
3853,45
3854,32
3855,56
3856,45
3857,45
3858,45
3859,56
3860,56
3861,50
3862,56
3863,56
3864,56
3865,56
3866,56
3867,50
3868,50
3869,50
3870,50
3871,50
3872,50
3873,50
3874,50
3875,50
3876,50
3877,50
3878,50
3879,50
3880,50
3881,50
3882,50
3883,50
3884,50
3885,50
3886,50
3887,50
3888,50
3889,50
3890,50
3891,50
3892,50
3893,50
3894,50
3895,50
3896,50
3897,50
3898,50
3899,50
3900,50
3901,50
3902,50
3903,59
3904,50
3905,59
3906,50
3907,65
3908,59
3909,57
3910,57
3911,57
3912,57
3913,57
3914,26
3915,58
3916,65
3917,57
3918,57
3919,57
3920,35
3921,35
3922,26
3923,56
3924,56
3925,31
3926,35
3927,26
3928,31
3929,26
3930,26
3931,31
3932,30
3933,58
3934,30
3935,58
3936,58
3937,30
3938,30
3939,58
3940,58
3941,59
3942,58
3943,59
3944,59
3945,59
3946,30
3947,59
3948,40
3949,59
3950,40
3951,58
3952,59
3953,40
3954,40
3955,40
3956,58
3957,68
3958,56
3959,70
3960,56
3961,40
3962,40
3963,68
3964,58
3965,58
3966,40
3967,70
3968,68
3969,40
3970,58
3971,40
3972,59
3973,26
3974,56
3975,26
3976,47
3977,26
3978,26
3979,47
3980,26
3981,26
3982,56
3983,26
3984,26
3985,26
3986,26
3987,26
3988,26
3989,26
3990,26
3991,26
3992,26
3993,26
3994,26
3995,26
3996,26
3997,26
3998,26
3999,26
4000,62
4001,62
4002,50
4003,62
4004,43
4005,50
4006,50
4007,50
4008,50
4009,50
4010,50
4011,50
4012,50
4013,43
4014,54
4015,43
4016,43
4017,54
4018,54
4019,54
4020,54
4021,54
4022,54
4023,54
4024,31
4025,54
4026,54
4027,38
4028,31
4029,38
4030,31
4031,31
4032,31
4033,31
4034,69
4035,38
4036,38
4037,69
4038,69
4039,69
4040,38
4041,55
4042,55
4043,69
4044,69
4045,55
4046,55
4047,55
4048,55
4049,55
4050,55
4051,55
4052,55
4053,30
4054,30
4055,30
4056,30
4057,30
4058,30
4059,55
4060,55
4061,30
4062,38
4063,30
4064,30
4065,30
4066,38
4067,48
4068,38
4069,48
4070,38
4071,48
4072,38
4073,47
4074,48
4075,48
4076,48
4077,48
4078,47
4079,47
4080,48
4081,47
4082,47
4083,47
4084,27
4085,47
4086,47
4087,27
4088,27
4089,27
4090,54
4091,27
4092,27
4093,54
4094,27
4095,27
4096,54
4097,41
4098,41
4099,54
4100,54
4101,54
4102,54
4103,41
4104,41
4105,41
4106,41
4107,41
4108,41
4109,26
4110,43
4111,26
4112,43
4113,43
4114,43
4115,43
4116,41
4117,26
4118,26
4119,61
4120,26
4121,26
4122,26
4123,61
4124,61
4125,61
4126,61
4127,61
4128,61
4129,61
4130,61
4131,61
4132,61
4133,61
4134,61
4135,61
4136,61
4137,61
4138,70
4139,51
4140,70
4141,51
4142,51
4143,51
4144,70
4145,33
4146,70
4147,70
4148,70
4149,33
4150,38
4151,33
4152,33
4153,33
4154,33
4155,38
4156,38
4157,38
4158,38
4159,38
4160,38
4161,38
4162,38
4163,38
4164,38
4165,38
4166,38
4167,38
4168,38
4169,31
4170,31
4171,40
4172,40
4173,31
4174,31
4175,31
4176,40
4177,40
4178,40
4179,58
4180,58
4181,40
4182,40
4183,40
4184,40
4185,40
4186,58
4187,40
4188,58
4189,40
4190,40
4191,33
4192,40
4193,51
4194,51
4195,51
4196,51
4197,51
4198,51
4199,51
4200,51
4201,51
4202,51
4203,51
4204,51
4205,51
4206,51
4207,51
4208,51
4209,51
4210,51
4211,51
4212,51
4213,51
4214,51
4215,51
4216,51
4217,28
4218,28
4219,28
4220,28
4221,28
4222,28
4223,28
4224,28
4225,28
4226,28
4227,28
4228,28
4229,49
4230,49
4231,49
4232,49
4233,49
4234,49
4235,49
4236,49
4237,49
4238,49
4239,49
4240,49
4241,49
4242,49
4243,49
4244,49
4245,64
4246,64
4247,64
4248,64
4249,64
4250,64
4251,64
4252,64
4253,64
4254,49
4255,49
4256,49
4257,49
4258,49
4259,49
4260,49
4261,49
4262,49
4263,49
4264,49
4265,49
4266,49
4267,49
4268,49
4269,49
4270,49
4271,49
4272,49
4273,49
4274,49
4275,49
4276,49
4277,49
4278,49
4279,49
4280,49
4281,49
4282,49
4283,49
4284,49
4285,49
4286,49
4287,49
4288,49
4289,49
4290,49
4291,49
4292,49
4293,49
4294,49
4295,49
4296,49
4297,49
4298,49
4299,49
4300,49
4301,49
4302,49
4303,49
4304,49
4305,49
4306,49
4307,49
4308,49
4309,49
4310,49
4311,49
4312,49
4313,49
4314,49
4315,49
4316,49
4317,49
4318,49
4319,49
4320,49
4321,33
4322,33
4323,33
4324,33
4325,49
4326,49
4327,33
4328,33
4329,33
4330,33
4331,31
4332,33
4333,33
4334,33
4335,33
4336,33
4337,33
4338,33
4339,33
4340,33
4341,33
4342,33
4343,33
4344,33
4345,33
4346,33
4347,33
4348,33
4349,33
4350,33
4351,33
4352,58
4353,58
4354,58
4355,58
4356,58
4357,58
4358,58
4359,58
4360,58
4361,58
4362,58
4363,58
4364,58
4365,58
4366,57
4367,57
4368,57
4369,57
4370,57
4371,57
4372,57
4373,57
4374,57
4375,57
4376,57
4377,57
4378,57
4379,57
4380,57
4381,57
4382,57
4383,57
4384,57
4385,57
4386,57
4387,57
4388,57
4389,58
4390,57
4391,57
4392,58
4393,58
4394,58
4395,58
4396,58
4397,58
4398,58
4399,58
4400,58
4401,58
4402,58
4403,58
4404,58
4405,58
4406,58
4407,58
4408,58
4409,58
4410,58
4411,58
4412,58
4413,58
4414,58
4415,58
4416,58
4417,58
4418,57
4419,57
4420,57
4421,57
4422,57
4423,57
4424,57
4425,57
4426,57
4427,57
4428,57
4429,57
4430,57
4431,57
4432,57
4433,58
4434,57
4435,57
4436,58
4437,58
4438,57
4439,58
4440,58
4441,58
4442,58
4443,58
4444,58
4445,58
4446,58
4447,58
4448,58
4449,58
4450,58
4451,57
4452,58
4453,58
4454,58
4455,57
4456,55
4457,57
4458,57
4459,57
4460,48
4461,55
4462,48
4463,48
4464,48
4465,48
4466,48
4467,55
4468,48
4469,48
4470,48
4471,48
4472,48
4473,48
4474,48
4475,48
4476,48
4477,48
4478,48
4479,48
4480,48
4481,48
4482,48
4483,48
4484,48
4485,48
4486,48
4487,48
4488,48
4489,48
4490,49
4491,48
4492,48
4493,48
4494,48
4495,48
4496,48
4497,48
4498,49
4499,48
4500,48
4501,49
4502,48
4503,48
4504,48
4505,48
4506,48
4507,48
4508,48
4509,48
4510,48
4511,48
4512,48
4513,48
4514,48
4515,48
4516,48
4517,48
4518,48
4519,48
4520,48
4521,48
4522,48
4523,26
4524,48
4525,26
4526,26
4527,26
4528,43
4529,39
4530,41
4531,26
4532,41
4533,41
4534,41
4535,43
4536,39
4537,41
4538,43
4539,43
4540,41
4541,41
4542,46
4543,46
4544,46
4545,46
4546,46
4547,39
4548,39
4549,41
4550,41
4551,39
4552,38
4553,46
4554,42
4555,26
4556,42
4557,60
4558,42
4559,42
4560,38
4561,60
4562,60
4563,26
4564,26
4565,26
4566,26
4567,26
4568,51
4569,26
4570,51
4571,51
4572,47
4573,47
4574,26
4575,47
4576,47
4577,47
4578,47
4579,26
4580,47
4581,47
4582,26
4583,26
4584,26
4585,26
4586,26
4587,26
4588,26
4589,26
4590,26
4591,26
4592,26
4593,26
4594,26
4595,26
4596,65
4597,31
4598,31
4599,26
4600,26
4601,68
4602,31
4603,31
4604,31
4605,31
4606,31
4607,31
4608,31
4609,31
4610,31
4611,31
4612,31
4613,31
4614,31
4615,31
4616,31
4617,31
4618,31
4619,31
4620,31
4621,31
4622,31
4623,31
4624,31
4625,31
4626,31
4627,31
4628,31
4629,31
4630,31
4631,50
4632,50
4633,31
4634,50
4635,50
4636,50
4637,50
4638,50
4639,50
4640,50
4641,50
4642,50
4643,50
4644,50
4645,50
4646,50
4647,49
4648,49
4649,50
4650,49
4651,49
4652,49
4653,49
4654,49
4655,49
4656,49
4657,49
4658,49
4659,49
4660,49
4661,49
4662,49
4663,49
4664,49
4665,49
4666,49
4667,49
4668,49
4669,49
4670,49
4671,45
4672,45
4673,45
4674,45
4675,45
4676,45
4677,49
4678,45
4679,45
4680,45
4681,54
4682,54
4683,54
4684,51
4685,51
4686,66
4687,51
4688,66
4689,66
4690,66
4691,51
4692,51
4693,51
4694,51
4695,54
4696,66
4697,51
4698,66
4699,48
4700,65
4701,65
4702,48
4703,45
4704,33
4705,33
4706,33
4707,33
4708,33
4709,56
4710,56
4711,56
4712,33
4713,55
4714,55
4715,33
4716,55
4717,55
4718,33
4719,55
4720,33
4721,33
4722,56
4723,55
4724,32
4725,32
4726,32
4727,32
4728,32
4729,68
4730,32
4731,33
4732,55
4733,55
4734,33
4735,33
4736,33
4737,33
4738,33
4739,33
4740,33
4741,42
4742,55
4743,42
4744,42
4745,42
4746,42
4747,57
4748,57
4749,57
4750,57
4751,57
4752,63
4753,63
4754,63
4755,63
4756,63
4757,63
4758,63
4759,63
4760,63
4761,63
4762,63
4763,63
4764,63
4765,63
4766,63
4767,63
4768,63
4769,63
4770,63
4771,63
4772,63
4773,63
4774,63
4775,63
4776,63
4777,63
4778,63
4779,63
4780,63
4781,63
4782,63
4783,63
4784,35
4785,63
4786,35
4787,35
4788,35
4789,27
4790,27
4791,27
4792,27
4793,27
4794,49
4795,27
4796,27
4797,27
4798,49
4799,49
4800,49
4801,49
4802,34
4803,34
4804,34
4805,34
4806,47
4807,47
4808,47
4809,47
4810,47
4811,47
4812,47
4813,47
4814,47
4815,47
4816,47
4817,48
4818,47
4819,47
4820,48
4821,48
4822,47
4823,48
4824,48
4825,48
4826,48
4827,48
4828,48
4829,48
4830,48
4831,48
4832,48
4833,48
4834,48
4835,48
4836,48
4837,55
4838,48
4839,55
4840,55
4841,55
4842,55
4843,55
4844,55
4845,55
4846,55
4847,55
4848,55
4849,55
4850,67
4851,55
4852,55
4853,55
4854,40
4855,40
4856,40
4857,40
4858,40
4859,40
4860,40
4861,40
4862,40
4863,40
4864,40
4865,56
4866,56
4867,68
4868,68
4869,56
4870,56
4871,56
4872,56
4873,68
4874,56
4875,68
4876,40
4877,68
4878,52
4879,52
4880,58
4881,58
4882,69
4883,69
4884,69
4885,69
4886,69
4887,69
4888,40
4889,69
4890,40
4891,40
4892,40
4893,40
4894,40
4895,40
4896,40
4897,40
4898,40
4899,56
4900,56
4901,56
4902,53
4903,56
4904,56
4905,40
4906,41
4907,56
4908,56
4909,61
4910,43
4911,61
4912,61
4913,61
4914,30
4915,40
4916,61
4917,61
4918,30
4919,40
4920,40
4921,61
4922,61
4923,61
4924,61
4925,61
4926,61
4927,61
4928,61
4929,61
4930,61
4931,61
4932,61
4933,61
4934,61
4935,53
4936,68
4937,61
4938,53
4939,30
4940,61
4941,68
4942,68
4943,68
4944,68
4945,68
4946,68
4947,68
4948,55
4949,55
4950,68
4951,68
4952,55
4953,55
4954,68
4955,68
4956,68
4957,55
4958,68
4959,68
4960,68
4961,68
4962,68
4963,68
4964,68
4965,55
4966,55
4967,68
4968,68
4969,68
4970,68
4971,68
4972,68
4973,70
4974,68
4975,70
4976,68
4977,68
4978,68
4979,68
4980,70
4981,52
4982,52
4983,70
4984,52
4985,70
4986,70
4987,52
4988,70
4989,52
4990,70
4991,68
4992,70
4993,70
4994,70
4995,70
4996,68
4997,70
4998,68
4999,70
5000,29
5001,29
5002,29
5003,50
5004,50
5005,29
5006,29
5007,50
5008,50
5009,50
5010,50
5011,50
5012,50
5013,50
5014,50
5015,50
5016,31
5017,31
5018,31
5019,50
5020,50
5021,50
5022,31
5023,50
5024,50
5025,31
5026,31
5027,31
5028,31
5029,31
5030,43
5031,43
5032,43
5033,43
5034,43
5035,43
5036,43
5037,43
5038,43
5039,39
5040,43
5041,39
5042,39
5043,39
5044,39
5045,39
5046,50
5047,50
5048,39
5049,50
5050,50
5051,39
5052,50
5053,50
5054,50
5055,50
5056,39
5057,50
5058,40
5059,40
5060,40
5061,40
5062,40
5063,40
5064,50
5065,50
5066,50
5067,40
5068,40
5069,58
5070,58
5071,58
5072,58
5073,40
5074,58
5075,58
5076,58
5077,58
5078,58
5079,58
5080,58
5081,33
5082,58
5083,58
5084,58
5085,58
5086,33
5087,58
5088,33
5089,58
5090,58
5091,58
5092,33
5093,33
5094,58
5095,33
5096,33
5097,33
5098,33
5099,33
5100,33
5101,33
5102,33
5103,49
5104,49
5105,33
5106,33
5107,49
5108,33
5109,49
5110,49
5111,49
5112,49
5113,56
5114,56
5115,56
5116,49
5117,49
5118,49
5119,49
5120,49
5121,56
5122,56
5123,56
5124,56
5125,56
5126,56
5127,56
5128,56
5129,56
5130,56
5131,56
5132,46
5133,46
5134,46
5135,46
5136,56
5137,56
5138,46
5139,39
5140,39
5141,46
5142,46
5143,39
5144,39
5145,46
5146,48
5147,48
5148,39
5149,48
5150,39
5151,39
5152,39
5153,48
5154,48
5155,48
5156,48
5157,48
5158,48
5159,48
5160,48
5161,48
5162,48
5163,48
5164,48
5165,48
5166,48
5167,48
5168,48
5169,48
5170,48
5171,48
5172,48
5173,48
5174,48
5175,48
5176,48
5177,48
5178,48
5179,48
5180,48
5181,48
5182,48
5183,48
5184,48
5185,48
5186,48
5187,48
5188,48
5189,48
5190,48
5191,48
5192,48
5193,48
5194,48
5195,48
5196,48
5197,48
5198,48
5199,48
5200,48
5201,27
5202,27
5203,27
5204,27
5205,27
5206,27
5207,27
5208,27
5209,27
5210,35
5211,35
5212,35
5213,35
5214,35
5215,35
5216,35
5217,27
5218,35
5219,35
5220,35
5221,34
5222,34
5223,34
5224,34
5225,34
5226,34
5227,34
5228,35
5229,34
5230,34
5231,34
5232,34
5233,35
5234,35
5235,35
5236,35
5237,35
5238,35
5239,35
5240,35
5241,35
5242,44
5243,44
5244,44
5245,44
5246,44
5247,44
5248,44
5249,31
5250,31
5251,44
5252,44
5253,31
5254,70
5255,70
5256,70
5257,70
5258,70
5259,70
5260,70
5261,70
5262,70
5263,44
5264,44
5265,44
5266,70
5267,44
5268,44
5269,44
5270,70
5271,44
5272,44
5273,27
5274,27
5275,27
5276,27
5277,44
5278,48
5279,48
5280,48
5281,48
5282,48
5283,48
5284,48
5285,48
5286,48
5287,27
5288,48
5289,48
5290,48
5291,48
5292,48
5293,48
5294,27
5295,27
5296,27
5297,27
5298,27
5299,27
5300,27
5301,27
5302,27
5303,27
5304,27
5305,27
5306,33
5307,33
5308,33
5309,33
5310,33
5311,33
5312,33
5313,33
5314,70
5315,33
5316,33
5317,70
5318,70
5319,70
5320,70
5321,70
5322,70
5323,70
5324,70
5325,70
5326,70
5327,70
5328,70
5329,70
5330,70
5331,70
5332,70
5333,70
5334,70
5335,70
5336,70
5337,70
5338,70
5339,70
5340,70
5341,70
5342,70
5343,70
5344,70
5345,70
5346,70
5347,70
5348,70
5349,70
5350,70
5351,70
5352,70
5353,70
5354,70
5355,70
5356,70
5357,70
5358,70
5359,70
5360,70
5361,70
5362,70
5363,70
5364,70
5365,70
5366,70
5367,26
5368,70
5369,26
5370,26
5371,26
5372,26
5373,26
5374,26
5375,26
5376,26
5377,26
5378,55
5379,55
5380,55
5381,55
5382,55
5383,55
5384,55
5385,55
5386,55
5387,46
5388,46
5389,46
5390,46
5391,46
5392,46
5393,46
5394,31
5395,31
5396,31
5397,46
5398,31
5399,31
5400,31
5401,49
5402,31
5403,31
5404,31
5405,49
5406,31
5407,49
5408,49
5409,49
5410,49
5411,49
5412,49
5413,49
5414,49
5415,49
5416,33
5417,49
5418,49
5419,33
5420,33
5421,33
5422,33
5423,33
5424,33
5425,33
5426,33
5427,33
5428,72
5429,72
5430,72
5431,33
5432,72
5433,72
5434,72
5435,72
5436,72
5437,72
5438,72
5439,72
5440,72
5441,72
5442,72
5443,72
5444,72
5445,72
5446,72
5447,72
5448,72
5449,72
5450,72
5451,72
5452,72
5453,72
5454,72
5455,72
5456,72
5457,53
5458,72
5459,53
5460,53
5461,53
5462,53
5463,53
5464,53
5465,53
5466,72
5467,53
5468,53
5469,53
5470,53
5471,53
5472,53
5473,53
5474,53
5475,60
5476,60
5477,53
5478,53
5479,60
5480,60
5481,60
5482,60
5483,60
5484,39
5485,60
5486,39
5487,39
5488,39
5489,39
5490,39
5491,39
5492,39
5493,46
5494,46
5495,46
5496,46
5497,46
5498,46
5499,46
5500,42
5501,42
5502,42
5503,46
5504,46
5505,42
5506,42
5507,42
5508,42
5509,42
5510,42
5511,42
5512,42
5513,42
5514,42
5515,42
5516,42
5517,42
5518,42
5519,42
5520,42
5521,42
5522,51
5523,51
5524,51
5525,42
5526,51
5527,51
5528,51
5529,51
5530,51
5531,51
5532,51
5533,51
5534,51
5535,51
5536,51
5537,51
5538,39
5539,51
5540,51
5541,39
5542,51
5543,39
5544,39
5545,39
5546,39
5547,39
5548,39
5549,39
5550,51
5551,51
5552,51
5553,51
5554,51
5555,39
5556,51
5557,38
5558,38
5559,38
5560,38
5561,38
5562,38
5563,51
5564,51
5565,51
5566,38
5567,38
5568,38
5569,38
5570,38
5571,38
5572,38
5573,38
5574,38
5575,38
5576,38
5577,38
5578,32
5579,32
5580,32
5581,31
5582,31
5583,31
5584,31
5585,31
5586,31
5587,31
5588,31
5589,31
5590,31
5591,31
5592,31
5593,31
5594,31
5595,31
5596,31
5597,31
5598,31
5599,31
5600,31
5601,31
5602,31
5603,31
5604,48
5605,31
5606,48
5607,31
5608,31
5609,48
5610,48
5611,48
5612,48
5613,48
5614,48
5615,48
5616,48
5617,48
5618,48
5619,48
5620,48
5621,48
5622,53
5623,53
5624,53
5625,53
5626,53
5627,48
5628,53
5629,56
5630,56
5631,56
5632,56
5633,43
5634,56
5635,43
5636,43
5637,43
5638,48
5639,43
5640,43
5641,43
5642,48
5643,48
5644,43
5645,43
5646,48
5647,48
5648,48
5649,48
5650,48
5651,48
5652,48
5653,48
5654,48
5655,38
5656,38
5657,38
5658,38
5659,38
5660,38
5661,41
5662,38
5663,41
5664,41
5665,41
5666,41
5667,41
5668,41
5669,27
5670,27
5671,27
5672,41
5673,27
5674,41
5675,27
5676,27
5677,27
5678,27
5679,27
5680,27
5681,48
5682,27
5683,48
5684,48
5685,48
5686,48
5687,48
5688,48
5689,70
5690,70
5691,48
5692,48
5693,48
5694,48
5695,48
5696,45
5697,70
5698,70
5699,70
5700,70
5701,45
5702,70
5703,70
5704,45
5705,45
5706,45
5707,45
5708,45
5709,45
5710,45
5711,45
5712,45
5713,44
5714,44
5715,45
5716,44
5717,44
5718,44
5719,44
5720,44
5721,44
5722,44
5723,44
5724,44
5725,44
5726,44
5727,44
5728,44
5729,44
5730,44
5731,44
5732,44
5733,44
5734,44
5735,44
5736,44
5737,44
5738,44
5739,44
5740,44
5741,44
5742,44
5743,44
5744,44
5745,44
5746,44
5747,44
5748,44
5749,44
5750,44
5751,44
5752,44
5753,44
5754,44
5755,44
5756,44
5757,44
5758,44
5759,44
5760,44
5761,44
5762,44
5763,44
5764,44
5765,44
5766,44
5767,44
5768,44
5769,44
5770,44
5771,44
5772,44
5773,44
5774,44
5775,44
5776,44
5777,44
5778,44
5779,44
5780,44
5781,44
5782,44
5783,44
5784,44
5785,41
5786,41
5787,41
5788,41
5789,41
5790,44
5791,41
5792,34
5793,34
5794,34
5795,34
5796,34
