,0
2998,0
2999,2
3000,0
3001,1
3002,0
3003,6
3004,5
3005,0
3006,0
3007,5
3008,3
3009,1
3010,14
3011,11
3012,2
3013,20
3014,12
3015,8
3016,3
3017,3
3018,16
3019,3
3020,3
3021,9
3022,5
3023,2
3024,0
3025,9
3026,9
3027,17
3028,8
3029,10
3030,5
3031,1
3032,20
3033,3
3034,10
3035,7
3036,13
3037,8
3038,2
3039,0
3040,5
3041,16
3042,4
3043,8
3044,18
3045,0
3046,11
3047,14
3048,7
3049,14
3050,4
3051,5
3052,13
3053,5
3054,5
3055,8
3056,7
3057,9
3058,10
3059,4
3060,4
3061,6
3062,8
3063,0
3064,1
3065,1
3066,18
3067,12
3068,5
3069,1
3070,6
3071,5
3072,0
3073,6
3074,1
3075,12
3076,8
3077,1
3078,21
3079,9
3080,5
3081,14
3082,1
3083,11
3084,6
3085,4
3086,13
3087,8
3088,6
3089,2
3090,2
3091,8
3092,0
3093,13
3094,5
3095,14
3096,1
3097,5
3098,13
3099,8
3100,14
3101,6
3102,0
3103,14
3104,10
3105,2
3106,2
3107,1
3108,7
3109,2
3110,11
3111,13
3112,0
3113,2
3114,9
3115,6
3116,6
3117,15
3118,7
3119,0
3120,18
3121,6
3122,3
3123,0
3124,7
3125,17
3126,0
3127,1
3128,3
3129,10
3130,12
3131,15
3132,0
3133,9
3134,14
3135,17
3136,23
3137,1
3138,5
3139,11
3140,13
3141,2
3142,3
3143,9
3144,0
3145,9
3146,0
3147,4
3148,4
3149,1
3150,8
3151,4
3152,5
3153,13
3154,10
3155,1
3156,0
3157,2
3158,2
3159,13
3160,0
3161,0
3162,2
3163,2
3164,4
3165,1
3166,3
3167,2
3168,0
3169,5
3170,11
3171,10
3172,9
3173,9
3174,18
3175,2
3176,13
3177,8
3178,18
3179,14
3180,14
3181,3
3182,1
3183,1
3184,6
3185,12
3186,14
3187,2
3188,4
3189,7
3190,0
3191,12
3192,2
3193,11
3194,1
3195,15
3196,3
3197,16
3198,4
3199,13
3200,5
3201,18
3202,3
3203,0
3204,21
3205,11
3206,4
3207,9
3208,18
3209,1
3210,4
3211,8
3212,5
3213,13
3214,3
3215,9
3216,9
3217,21
3218,3
3219,10
3220,0
3221,15
3222,16
3223,1
3224,1
3225,1
3226,4
3227,13
3228,1
3229,1
3230,1
3231,14
3232,2
3233,1
3234,21
3235,12
3236,6
3237,21
3238,0
3239,4
3240,10
3241,1
3242,4
3243,2
3244,9
3245,7
3246,13
3247,1
3248,10
3249,16
3250,0
3251,4
3252,1
3253,13
3254,10
3255,4
3256,5
3257,2
3258,12
3259,1
3260,13
3261,1
3262,16
3263,8
3264,1
3265,8
3266,8
3267,4
3268,4
3269,4
3270,0
3271,1
3272,1
3273,0
3274,3
3275,1
3276,18
3277,8
3278,4
3279,2
3280,2
3281,13
3282,21
3283,1
3284,12
3285,13
3286,0
3287,9
3288,11
3289,5
3290,3
3291,1
3292,13
3293,2
3294,18
3295,1
3296,6
3297,22
3298,7
3299,9
3300,14
3301,9
3302,18
3303,15
3304,4
3305,21
3306,8
3307,4
3308,10
3309,23
3310,10
3311,8
3312,0
3313,18
3314,10
3315,5
3316,1
3317,5
3318,2
3319,8
3320,1
3321,2
3322,2
3323,1
3324,2
3325,6
3326,14
3327,5
3328,3
3329,0
3330,0
3331,13
3332,0
3333,5
3334,13
3335,6
3336,14
3337,5
3338,0
3339,0
3340,5
3341,1
3342,5
3343,4
3344,5
3345,8
3346,6
3347,3
3348,1
3349,1
3350,10
3351,0
3352,7
3353,15
3354,12
3355,5
3356,2
3357,0
3358,13
3359,16
3360,6
3361,1
3362,1
3363,0
3364,0
3365,0
3366,2
3367,4
3368,2
3369,4
3370,18
3371,2
3372,0
3373,2
3374,5
3375,0
3376,4
3377,5
3378,3
3379,14
3380,0
3381,0
3382,10
3383,12
3384,0
3385,16
3386,0
3387,5
3388,10
3389,3
3390,3
3391,13
3392,0
3393,3
3394,21
3395,11
3396,13
3397,4
3398,1
3399,18
3400,3
3401,1
3402,13
3403,15
3404,5
3405,2
3406,18
3407,8
3408,18
3409,13
3410,5
3411,18
3412,5
3413,4
3414,1
3415,2
3416,1
3417,13
3418,8
3419,2
3420,4
3421,10
3422,9
3423,13
3424,1
3425,12
3426,13
3427,6
3428,1
3429,0
3430,4
3431,11
3432,6
3433,6
3434,9
3435,13
3436,0
3437,2
3438,13
3439,18
3440,4
3441,8
3442,11
3443,2
3444,6
3445,9
3446,1
3447,0
3448,12
3449,6
3450,8
3451,3
3452,10
3453,14
3454,1
3455,17
3456,5
3457,1
3458,2
3459,3
3460,10
3461,6
3462,2
3463,13
3464,5
3465,1
3466,17
3467,13
3468,11
3469,1
3470,12
3471,1
3472,3
3473,9
3474,6
3475,15
3476,5
3477,7
3478,0
3479,6
3480,2
3481,3
3482,8
3483,1
3484,1
3485,0
3486,5
3487,4
3488,11
3489,12
3490,17
3491,15
3492,16
3493,2
3494,3
3495,9
3496,8
3497,3
3498,8
3499,2
3500,9
3501,5
3502,5
3503,2
3504,13
3505,1
3506,0
3507,0
3508,11
3509,2
3510,3
3511,0
3512,5
3513,2
3514,12
3515,0
3516,1
3517,10
3518,4
3519,8
3520,10
3521,10
3522,1
3523,0
3524,16
3525,8
3526,2
3527,0
3528,13
3529,5
3530,3
3531,6
3532,2
3533,8
3534,4
3535,0
3536,2
3537,15
3538,15
3539,12
3540,17
3541,3
3542,2
3543,19
3544,20
3545,12
3546,8
3547,1
3548,0
3549,17
3550,0
3551,13
3552,0
3553,3
3554,9
3555,14
3556,3
3557,2
3558,5
3559,5
3560,2
3561,16
3562,0
3563,0
3564,8
3565,5
3566,14
3567,0
3568,5
3569,1
3570,9
3571,14
3572,10
3573,0
3574,1
3575,6
3576,16
3577,22
3578,4
3579,0
3580,14
3581,0
3582,21
3583,8
3584,1
3585,0
3586,1
3587,14
3588,4
3589,2
3590,2
3591,14
3592,19
3593,13
3594,9
3595,14
3596,1
3597,1
3598,0
3599,1
3600,2
3601,6
3602,4
3603,1
3604,8
3605,9
3606,0
3607,7
3608,10
3609,2
3610,0
3611,1
3612,0
3613,8
3614,4
3615,11
3616,4
3617,0
3618,4
3619,14
3620,8
3621,1
3622,1
3623,3
3624,13
3625,1
3626,0
3627,5
3628,2
3629,5
3630,14
3631,6
3632,4
3633,3
3634,5
3635,18
3636,18
3637,6
3638,5
3639,6
3640,2
3641,7
3642,0
3643,0
3644,1
3645,4
3646,3
3647,4
3648,3
3649,4
3650,7
3651,0
3652,20
3653,0
3654,2
3655,22
3656,8
3657,7
3658,11
3659,11
3660,3
3661,4
3662,16
3663,8
3664,20
3665,0
3666,2
3667,15
3668,0
3669,10
3670,1
3671,5
3672,10
3673,14
3674,5
3675,1
3676,5
3677,3
3678,2
3679,0
3680,11
3681,8
3682,0
3683,15
3684,0
3685,0
3686,0
3687,2
3688,11
3689,13
3690,1
3691,6
3692,0
3693,2
3694,15
3695,3
3696,7
3697,0
3698,11
3699,14
3700,13
3701,7
3702,3
3703,0
3704,6
3705,3
3706,15
3707,1
3708,16
3709,0
3710,3
3711,11
3712,3
3713,4
3714,13
3715,13
3716,5
3717,3
3718,2
3719,1
3720,6
3721,3
3722,4
3723,15
3724,25
3725,0
3726,4
3727,2
3728,13
3729,3
3730,0
3731,13
3732,9
3733,3
3734,16
3735,16
3736,14
3737,0
3738,2
3739,11
3740,15
3741,3
3742,0
3743,18
3744,5
3745,9
3746,0
3747,5
3748,1
3749,8
3750,16
3751,13
3752,12
3753,0
3754,6
3755,1
3756,3
3757,4
3758,2
3759,4
3760,3
3761,3
3762,18
3763,5
3764,2
3765,4
3766,0
3767,10
3768,0
3769,6
3770,16
3771,1
3772,6
3773,3
3774,4
3775,24
3776,3
3777,2
3778,12
3779,0
3780,6
3781,0
3782,1
3783,1
3784,0
3785,11
3786,1
3787,13
3788,0
3789,1
3790,0
3791,4
3792,4
3793,0
3794,17
3795,3
3796,1
3797,16
3798,1
3799,10
3800,4
3801,4
3802,1
3803,9
3804,13
3805,4
3806,2
3807,0
3808,9
3809,2
3810,0
3811,6
3812,13
3813,1
3814,1
3815,0
3816,1
3817,7
3818,17
3819,1
3820,21
3821,12
3822,1
3823,3
3824,0
3825,5
3826,8
3827,7
3828,3
3829,14
3830,14
3831,5
3832,16
3833,1
3834,8
3835,21
3836,0
3837,10
3838,1
3839,14
3840,18
3841,1
3842,7
3843,13
3844,1
3845,3
3846,8
3847,5
3848,3
3849,6
3850,14
3851,4
3852,3
3853,13
3854,18
3855,1
3856,16
3857,3
3858,3
3859,4
3860,3
3861,10
3862,6
3863,0
3864,2
3865,15
3866,14
3867,22
3868,4
3869,6
3870,1
3871,6
3872,4
3873,20
3874,0
3875,6
3876,9
3877,3
3878,13
3879,1
3880,0
3881,1
3882,0
3883,16
3884,9
3885,8
3886,10
3887,0
3888,0
3889,15
3890,9
3891,0
3892,9
3893,12
3894,1
3895,14
3896,8
3897,0
3898,11
3899,7
3900,4
3901,1
3902,18
3903,9
3904,0
3905,1
3906,6
3907,13
3908,0
3909,8
3910,0
3911,1
3912,2
3913,4
3914,10
3915,1
3916,1
3917,1
3918,11
3919,2
3920,1
3921,1
3922,2
3923,4
3924,0
3925,0
3926,6
3927,5
3928,18
3929,9
3930,17
3931,4
3932,13
3933,0
3934,0
3935,10
3936,4
3937,2
3938,13
3939,17
3940,16
3941,13
3942,6
3943,3
3944,10
3945,1
3946,4
3947,3
3948,1
3949,12
3950,0
3951,0
3952,14
3953,1
3954,5
3955,2
3956,10
3957,8
3958,5
3959,10
3960,1
3961,16
3962,1
3963,4
3964,14
3965,2
3966,12
3967,0
3968,13
3969,17
3970,2
3971,2
3972,14
3973,4
3974,0
3975,2
3976,9
3977,7
3978,4
3979,18
3980,1
3981,16
3982,8
3983,4
3984,4
3985,6
3986,4
3987,8
3988,0
3989,19
3990,10
3991,0
3992,9
3993,13
3994,5
3995,8
3996,14
3997,0
3998,1
3999,0
4000,14
4001,4
4002,8
4003,13
4004,17
4005,0
4006,0
4007,0
4008,12
4009,6
4010,21
4011,13
4012,15
4013,2
4014,5
4015,3
4016,4
4017,4
4018,6
4019,0
4020,6
4021,3
4022,2
4023,0
4024,13
4025,10
4026,6
4027,1
4028,6
4029,12
4030,16
4031,7
4032,9
4033,7
4034,13
4035,1
4036,15
4037,23
4038,12
4039,0
4040,15
4041,14
4042,9
4043,10
4044,0
4045,1
4046,14
4047,2
4048,0
4049,15
4050,2
4051,1
4052,0
4053,5
4054,0
4055,0
4056,4
4057,10
4058,13
4059,16
4060,0
4061,0
4062,2
4063,13
4064,3
4065,1
4066,5
4067,8
4068,2
4069,21
4070,0
4071,6
4072,5
4073,10
4074,11
4075,3
4076,8
4077,0
4078,15
4079,4
4080,4
4081,2
4082,12
4083,14
4084,4
4085,4
4086,3
4087,1
4088,25
4089,4
4090,0
4091,17
4092,14
4093,0
4094,11
4095,6
4096,16
4097,4
4098,4
4099,12
4100,0
4101,9
4102,21
4103,4
4104,6
4105,12
4106,13
4107,13
4108,10
4109,4
4110,11
4111,1
4112,0
4113,13
4114,8
4115,1
4116,2
4117,12
4118,0
4119,4
4120,21
4121,10
4122,0
4123,9
4124,8
4125,14
4126,3
4127,0
4128,12
4129,9
4130,16
4131,9
4132,13
4133,1
4134,4
4135,0
4136,5
4137,6
4138,7
4139,18
4140,5
4141,0
4142,1
4143,2
4144,1
4145,15
4146,8
4147,1
4148,4
4149,7
4150,10
4151,14
4152,1
4153,8
4154,5
4155,6
4156,10
4157,0
4158,4
4159,16
4160,12
4161,14
4162,5
4163,3
4164,4
4165,3
4166,1
4167,4
4168,4
4169,1
4170,1
4171,9
4172,0
4173,2
4174,0
4175,2
4176,6
4177,24
4178,2
4179,13
4180,5
4181,18
4182,1
4183,5
4184,13
4185,0
4186,3
4187,18
4188,11
4189,4
4190,12
4191,2
4192,6
4193,1
4194,1
4195,5
4196,13
4197,9
4198,3
4199,16
4200,0
4201,9
4202,1
4203,8
4204,12
4205,1
4206,3
4207,6
4208,12
4209,13
4210,0
4211,5
4212,0
4213,14
4214,13
4215,0
4216,18
4217,14
4218,10
4219,1
4220,6
4221,1
4222,3
4223,10
4224,1
4225,4
4226,8
4227,10
4228,0
4229,16
4230,14
4231,5
4232,1
4233,7
4234,9
4235,10
4236,1
4237,13
4238,7
4239,11
4240,8
4241,0
4242,11
4243,5
4244,0
4245,6
4246,6
4247,15
4248,2
4249,9
4250,8
4251,0
4252,9
4253,0
4254,8
4255,13
4256,0
4257,1
4258,1
4259,9
4260,1
4261,5
4262,0
4263,1
4264,1
4265,13
4266,5
4267,11
4268,8
4269,9
4270,12
4271,17
4272,9
4273,5
4274,1
4275,10
4276,3
4277,1
4278,9
4279,9
4280,1
4281,9
4282,5
4283,0
4284,18
4285,10
4286,9
4287,12
4288,2
4289,2
4290,2
4291,2
4292,1
4293,4
4294,0
4295,1
4296,9
4297,16
4298,2
4299,18
4300,2
4301,5
4302,4
4303,4
4304,16
4305,14
4306,13
4307,3
4308,0
4309,1
4310,0
4311,14
4312,0
4313,6
4314,1
4315,10
4316,10
4317,0
4318,4
4319,18
4320,1
4321,0
4322,2
4323,2
4324,5
4325,8
4326,3
4327,1
4328,0
4329,10
4330,15
4331,10
4332,10
4333,17
4334,8
4335,0
4336,4
4337,0
4338,0
4339,4
4340,4
4341,5
4342,2
4343,0
4344,4
4345,11
4346,13
4347,0
4348,7
4349,6
4350,3
4351,0
4352,0
4353,0
4354,2
4355,13
4356,1
4357,0
4358,16
4359,8
4360,0
4361,15
4362,4
4363,1
4364,6
4365,11
4366,0
4367,10
4368,11
4369,11
4370,6
4371,8
4372,8
4373,2
4374,3
4375,9
4376,4
4377,8
4378,18
4379,1
4380,4
4381,15
4382,11
4383,8
4384,3
4385,0
4386,8
4387,1
4388,5
4389,17
4390,2
4391,3
4392,10
4393,8
4394,12
4395,8
4396,3
4397,12
4398,4
4399,0
4400,1
4401,0
4402,1
4403,10
4404,0
4405,13
4406,5
4407,0
4408,11
4409,13
4410,1
4411,3
4412,0
4413,9
4414,9
4415,1
4416,8
4417,0
4418,12
4419,10
4420,10
4421,7
4422,14
4423,14
4424,11
4425,7
4426,11
4427,8
4428,1
4429,13
4430,8
4431,19
4432,0
4433,2
4434,15
4435,16
4436,5
4437,16
4438,6
4439,6
4440,1
4441,1
4442,4
4443,1
4444,1
4445,4
4446,4
4447,6
4448,4
4449,6
4450,13
4451,1
4452,3
4453,0
4454,18
4455,9
4456,5
4457,4
4458,7
4459,2
4460,2
4461,15
4462,10
4463,4
4464,9
4465,1
4466,0
4467,0
4468,13
4469,11
4470,2
4471,1
4472,7
4473,2
4474,0
4475,1
4476,5
4477,1
4478,9
4479,12
4480,0
4481,7
4482,1
4483,1
4484,3
4485,14
4486,5
4487,0
4488,9
4489,15
4490,5
4491,5
4492,2
4493,18
4494,0
4495,11
4496,9
4497,16
4498,21
4499,9
4500,1
4501,4
4502,3
4503,3
4504,2
4505,13
4506,18
4507,5
4508,0
4509,1
4510,3
4511,9
4512,16
4513,8
4514,3
4515,18
4516,2
4517,4
4518,4
4519,0
4520,5
4521,13
4522,6
4523,0
4524,13
4525,1
4526,13
4527,2
4528,21
4529,8
4530,2
4531,14
4532,15
4533,2
4534,6
4535,4
4536,8
4537,15
4538,0
4539,0
4540,5
4541,10
4542,11
4543,2
4544,4
4545,11
4546,11
4547,0
4548,12
4549,3
4550,3
4551,6
4552,10
4553,0
4554,3
4555,20
4556,6
4557,16
4558,4
4559,2
4560,1
4561,18
4562,21
4563,2
4564,16
4565,22
4566,7
4567,2
4568,6
4569,7
4570,10
4571,16
4572,12
4573,18
4574,2
4575,8
4576,3
4577,16
4578,13
4579,13
4580,3
4581,19
4582,7
4583,6
4584,2
4585,13
4586,1
4587,15
4588,2
4589,3
4590,2
4591,0
4592,6
4593,1
4594,9
4595,13
4596,8
4597,8
4598,4
4599,21
4600,17
4601,6
4602,0
4603,13
4604,0
4605,4
4606,5
4607,3
4608,8
4609,4
4610,18
4611,3
4612,5
4613,1
4614,14
4615,6
4616,3
4617,0
4618,15
4619,3
4620,0
4621,6
4622,16
4623,6
4624,2
4625,7
4626,17
4627,4
4628,0
4629,5
4630,4
4631,2
4632,13
4633,2
4634,15
4635,18
4636,0
4637,12
4638,0
4639,16
4640,9
4641,16
4642,1
4643,1
4644,6
4645,8
4646,13
4647,16
4648,0
4649,21
4650,18
4651,3
4652,5
4653,15
4654,7
4655,12
4656,0
4657,4
4658,18
4659,1
4660,4
4661,8
4662,2
4663,5
4664,10
4665,8
4666,8
4667,15
4668,2
4669,1
4670,1
4671,1
4672,15
4673,2
4674,9
4675,16
4676,2
4677,0
4678,8
4679,4
4680,0
4681,1
4682,6
4683,8
4684,2
4685,14
4686,0
4687,13
4688,13
4689,4
4690,6
4691,11
4692,0
4693,2
4694,0
4695,0
4696,12
4697,10
4698,12
4699,6
4700,3
4701,10
4702,12
4703,0
4704,16
4705,3
4706,14
4707,1
4708,10
4709,0
4710,12
4711,6
4712,3
4713,3
4714,13
4715,11
4716,10
4717,0
4718,12
4719,0
4720,0
4721,13
4722,0
4723,5
4724,0
4725,13
4726,2
4727,4
4728,9
4729,11
4730,6
4731,0
4732,3
4733,0
4734,8
4735,3
4736,7
4737,0
4738,0
4739,6
4740,12
4741,1
4742,2
4743,2
4744,14
4745,10
4746,2
4747,13
4748,4
4749,5
4750,6
4751,2
4752,1
4753,0
4754,12
4755,11
4756,0
4757,10
4758,4
4759,12
4760,2
4761,14
4762,12
4763,13
4764,11
4765,1
4766,14
4767,15
4768,8
4769,7
4770,2
4771,6
4772,13
4773,2
4774,1
4775,11
4776,0
4777,4
4778,2
4779,1
4780,3
4781,10
4782,9
4783,13
4784,0
4785,10
4786,25
4787,3
4788,7
4789,16
4790,0
4791,3
4792,3
4793,4
4794,11
4795,8
4796,8
4797,10
4798,19
4799,6
4800,7
4801,7
4802,11
4803,3
4804,15
4805,4
4806,4
4807,6
4808,0
4809,8
4810,3
4811,0
4812,3
4813,12
4814,2
4815,0
4816,18
4817,10
4818,10
4819,10
4820,15
4821,18
4822,1
4823,4
4824,11
4825,4
4826,10
4827,15
4828,1
4829,5
4830,2
4831,12
4832,4
4833,3
4834,18
4835,11
4836,0
4837,9
4838,3
4839,6
4840,7
4841,0
4842,9
4843,0
4844,14
4845,14
4846,9
4847,4
4848,2
4849,1
4850,13
4851,4
4852,1
4853,14
4854,5
4855,12
4856,1
4857,1
4858,9
4859,4
4860,2
4861,4
4862,18
4863,1
4864,1
4865,10
4866,0
4867,4
4868,0
4869,5
4870,2
4871,20
4872,10
4873,3
4874,13
4875,1
4876,4
4877,13
4878,15
4879,14
4880,1
4881,10
4882,4
4883,2
4884,15
4885,3
4886,11
4887,0
4888,13
4889,3
4890,4
4891,2
4892,1
4893,9
4894,15
4895,4
4896,9
4897,3
4898,10
4899,13
4900,1
4901,0
4902,3
4903,0
4904,1
4905,0
4906,1
4907,12
4908,7
4909,3
4910,4
4911,14
4912,0
4913,8
4914,4
4915,16
4916,8
4917,16
4918,13
4919,5
4920,9
4921,1
4922,7
4923,3
4924,7
4925,18
4926,1
4927,6
4928,20
4929,9
4930,9
4931,3
4932,14
4933,6
4934,13
4935,4
4936,16
4937,4
4938,0
4939,12
4940,3
4941,0
4942,14
4943,8
4944,9
4945,10
4946,0
4947,1
4948,6
4949,2
4950,19
4951,15
4952,12
4953,12
4954,9
4955,9
4956,0
4957,13
4958,2
4959,8
4960,11
4961,2
4962,18
4963,1
4964,25
4965,2
4966,20
4967,9
4968,18
4969,10
4970,4
4971,3
4972,0
4973,14
4974,15
4975,1
4976,4
4977,0
4978,0
4979,8
4980,0
4981,10
4982,14
4983,0
4984,5
4985,2
4986,5
4987,9
4988,0
4989,1
4990,6
4991,19
4992,12
4993,13
4994,1
4995,10
4996,1
4997,11
4998,3
4999,12
5000,4
5001,2
5002,5
5003,13
5004,2
5005,5
5006,19
5007,14
5008,4
5009,0
5010,0
5011,3
5012,0
5013,1
5014,16
5015,1
5016,5
5017,0
5018,4
5019,4
5020,9
5021,0
5022,10
5023,18
5024,14
5025,15
5026,4
5027,16
5028,6
5029,5
5030,1
5031,4
5032,2
5033,4
5034,17
5035,9
5036,0
5037,1
5038,18
5039,6
5040,0
5041,0
5042,2
5043,13
5044,2
5045,4
5046,1
5047,13
5048,9
5049,1
5050,1
5051,10
5052,1
5053,1
5054,3
5055,0
5056,0
5057,15
5058,12
5059,5
5060,20
5061,3
5062,11
5063,12
5064,4
5065,4
5066,15
5067,0
5068,5
5069,14
5070,9
5071,18
5072,0
5073,1
5074,8
5075,1
5076,3
5077,2
5078,6
5079,10
5080,0
5081,1
5082,1
5083,2
5084,3
5085,8
5086,0
5087,1
5088,0
5089,2
5090,1
5091,3
5092,2
5093,8
5094,3
5095,0
5096,0
5097,6
5098,0
5099,8
5100,14
5101,11
5102,3
5103,4
5104,4
5105,3
5106,10
5107,14
5108,12
5109,6
5110,8
5111,0
5112,6
5113,10
5114,14
5115,2
5116,13
5117,18
5118,4
5119,5
5120,10
5121,1
5122,16
5123,10
5124,0
5125,9
5126,0
5127,15
5128,6
5129,1
5130,0
5131,6
5132,3
5133,2
5134,1
5135,0
5136,9
5137,3
5138,8
5139,1
5140,0
5141,14
5142,6
5143,24
5144,16
5145,5
5146,16
5147,1
5148,13
5149,19
5150,21
5151,0
5152,8
5153,10
5154,7
5155,13
5156,0
5157,2
5158,5
5159,1
5160,14
5161,8
5162,10
5163,16
5164,14
5165,17
5166,13
5167,14
5168,11
5169,8
5170,2
5171,1
5172,13
5173,16
5174,14
5175,1
5176,14
5177,0
5178,5
5179,1
5180,15
5181,13
5182,10
5183,4
5184,12
5185,10
5186,0
5187,0
5188,18
5189,8
5190,1
5191,6
5192,4
5193,18
5194,4
5195,14
5196,7
5197,10
5198,1
5199,15
5200,4
5201,10
5202,11
5203,2
5204,8
5205,3
5206,4
5207,19
5208,8
5209,15
5210,18
5211,1
5212,4
5213,7
5214,0
5215,0
5216,13
5217,13
5218,19
5219,1
5220,9
5221,2
5222,18
5223,12
5224,2
5225,3
5226,13
5227,13
5228,4
5229,8
5230,6
5231,4
5232,0
5233,4
5234,14
5235,13
5236,8
5237,4
5238,17
5239,9
5240,4
5241,10
5242,0
5243,16
5244,6
5245,18
5246,7
5247,20
5248,4
5249,1
5250,1
5251,13
5252,13
5253,1
5254,25
5255,16
5256,5
5257,2
5258,0
5259,9
5260,1
5261,16
5262,13
5263,14
5264,4
5265,0
5266,6
5267,14
5268,16
5269,0
5270,22
5271,3
5272,8
5273,7
5274,21
5275,11
5276,9
5277,10
5278,2
5279,15
5280,7
5281,9
5282,0
5283,4
5284,6
5285,14
5286,1
5287,4
5288,5
5289,5
5290,7
5291,18
5292,14
5293,0
5294,16
5295,0
5296,1
5297,8
5298,19
5299,2
5300,14
5301,10
5302,1
5303,0
5304,2
5305,10
5306,0
5307,0
5308,16
5309,7
5310,6
5311,10
5312,2
5313,19
5314,3
5315,11
5316,5
5317,16
5318,5
5319,8
5320,1
5321,10
5322,6
5323,2
5324,16
5325,8
5326,12
5327,12
5328,4
5329,4
5330,1
5331,9
5332,0
5333,0
5334,2
5335,10
5336,3
5337,0
5338,2
5339,9
5340,1
5341,15
5342,5
5343,0
5344,5
5345,8
5346,11
5347,11
5348,2
5349,1
5350,6
5351,5
5352,1
5353,12
5354,10
5355,3
5356,15
5357,8
5358,1
5359,10
5360,4
5361,2
5362,5
5363,0
5364,15
5365,12
5366,1
5367,5
5368,8
5369,8
5370,21
5371,12
5372,0
5373,1
5374,4
5375,1
5376,0
5377,13
5378,4
5379,14
5380,0
5381,11
5382,5
5383,1
5384,14
5385,1
5386,16
5387,12
5388,13
5389,1
5390,2
5391,1
5392,13
5393,1
5394,1
5395,6
5396,8
5397,1
5398,1
5399,10
5400,1
5401,25
5402,2
5403,14
5404,14
5405,2
5406,2
5407,9
5408,12
5409,7
5410,6
5411,13
5412,3
5413,5
5414,15
5415,4
5416,1
5417,1
5418,1
5419,17
5420,10
5421,17
5422,3
5423,15
5424,5
5425,1
5426,16
5427,1
5428,2
5429,0
5430,6
5431,1
5432,0
5433,10
5434,1
5435,0
5436,22
5437,4
5438,1
5439,1
5440,6
5441,4
5442,16
5443,0
5444,1
5445,1
5446,1
5447,18
5448,6
5449,17
5450,1
5451,10
5452,7
5453,2
5454,6
5455,0
5456,14
5457,14
5458,2
5459,18
5460,1
5461,10
5462,13
5463,17
5464,4
5465,3
5466,0
5467,21
5468,3
5469,3
5470,12
5471,12
5472,11
5473,1
5474,12
5475,0
5476,2
5477,3
5478,10
5479,0
5480,23
5481,13
5482,14
5483,0
5484,2
5485,3
5486,5
5487,13
5488,2
5489,0
5490,6
5491,14
5492,5
5493,7
5494,10
5495,12
5496,8
5497,6
5498,3
5499,4
5500,5
5501,1
5502,3
5503,0
5504,9
5505,19
5506,10
5507,0
5508,4
5509,14
5510,10
5511,14
5512,7
5513,11
5514,1
5515,10
5516,2
5517,12
5518,12
5519,6
5520,7
5521,0
5522,3
5523,0
5524,0
5525,12
5526,14
5527,20
5528,4
5529,2
5530,16
5531,21
5532,12
5533,23
5534,1
5535,5
5536,15
5537,15
5538,1
5539,10
5540,10
5541,5
5542,0
5543,2
5544,9
5545,4
5546,12
5547,5
5548,2
5549,1
5550,6
5551,3
5552,20
5553,2
5554,10
5555,0
5556,0
5557,9
5558,3
5559,18
5560,4
5561,3
5562,3
5563,0
5564,2
5565,0
5566,1
5567,14
5568,12
5569,10
5570,11
5571,7
5572,12
5573,2
5574,14
5575,13
5576,16
5577,2
5578,6
5579,0
5580,3
5581,13
5582,16
5583,0
5584,7
5585,14
5586,3
5587,21
5588,0
5589,13
5590,1
5591,6
5592,10
5593,2
5594,9
5595,4
5596,16
5597,1
5598,4
5599,1
5600,14
5601,15
5602,6
5603,18
5604,5
5605,14
5606,12
5607,1
5608,11
5609,0
5610,14
5611,4
5612,1
5613,2
5614,9
5615,1
5616,21
5617,14
5618,10
5619,0
5620,1
5621,1
5622,3
5623,25
5624,4
5625,14
5626,11
5627,3
5628,16
5629,11
5630,1
5631,9
5632,13
5633,4
5634,11
5635,17
5636,16
5637,14
5638,4
5639,13
5640,5
5641,2
5642,0
5643,0
5644,6
5645,7
5646,2
5647,8
5648,7
5649,3
5650,3
5651,14
5652,1
5653,7
5654,7
5655,7
5656,2
5657,19
5658,15
5659,5
5660,10
5661,5
5662,4
5663,3
5664,0
5665,19
5666,0
5667,0
5668,9
5669,14
5670,15
5671,1
5672,12
5673,0
5674,0
5675,12
5676,8
5677,4
5678,2
5679,3
5680,4
5681,2
5682,10
5683,4
5684,6
5685,2
5686,3
5687,18
5688,12
5689,14
5690,2
5691,10
5692,1
5693,4
5694,21
5695,10
5696,4
5697,0
5698,0
5699,2
5700,16
5701,11
5702,2
5703,9
5704,4
5705,6
5706,17
5707,6
5708,4
5709,0
5710,3
5711,6
5712,21
5713,8
5714,18
5715,4
5716,2
5717,3
5718,8
5719,2
5720,1
5721,10
5722,10
5723,5
5724,1
5725,5
5726,0
5727,0
5728,2
5729,14
5730,17
5731,14
5732,0
5733,1
5734,1
5735,8
5736,4
5737,2
5738,8
5739,0
5740,10
5741,2
5742,5
5743,2
5744,3
5745,13
5746,9
5747,6
5748,8
5749,12
5750,3
5751,13
5752,0
5753,0
5754,4
5755,4
5756,17
5757,4
5758,10
5759,11
5760,16
5761,6
5762,9
5763,12
5764,2
5765,4
5766,0
5767,5
5768,1
5769,18
5770,11
5771,21
5772,2
5773,10
5774,16
5775,14
5776,3
5777,4
5778,1
5779,11
5780,9
5781,13
5782,18
5783,2
5784,4
5785,0
5786,17
5787,2
5788,3
5789,8
5790,1
5791,3
5792,0
5793,1
5794,1
5795,9
5796,3
